RegionCode,RegionName,CountryCode,CountryName,Year,Sex,SuicideCount,CauseSpecificDeathPercentage,StdDeathRate,DeathRatePer100K,Population,GDP,GDPPerCapita,GNI,GNIPerCapita,InflationRate,EmploymentPopulationRatio
NAC,North America and the Caribbean,JAM,Jamaica,2012,Male,1,0.01239465,0.07930384,0.07074227,2759817,14807086556,5365.242172,14147593262,8320,6.873977087,55.553
NAC,North America and the Caribbean,JAM,Jamaica,2012,Female,0,0,0,0,2759817,14807086556,5365.242172,14147593262,8320,6.873977087,55.553
CSA,Central and South America,GUY,Guyana,2017,Male,183,5.79297246,49.53682818,47.08267512,763252,4748174334,6220.978568,4581580607,12160,1.904656155,46.783
CSA,Central and South America,GUY,Guyana,2017,Female,50,2.06440958,12.71988389,12.9352719,763252,4748174334,6220.978568,4581580607,12160,1.904656155,46.783
CSA,Central and South America,GUY,Guyana,2018,Male,138,4.7487956,38.25916602,35.29420791,785514,4787637006,6094.909837,4899596101,12600,1.282842884,46.532
CSA,Central and South America,GUY,Guyana,2018,Female,28,1.31147541,7.21031582,7.21634605,785514,4787637006,6094.909837,4899596101,12600,1.282842884,46.532
NAC,North America and the Caribbean,JAM,Jamaica,2013,Male,0,0,0,0,2773129,14264205153,5143.722183,14330833728,8500,9.341500766,55.991
NAC,North America and the Caribbean,JAM,Jamaica,2013,Female,0,0,0,0,2773129,14264205153,5143.722183,14330833728,8500,9.341500766,55.991
CSA,Central and South America,GUY,Guyana,2019,Male,138,4.80668757,37.04957663,35.09030668,798753,5173760192,6477.296726,5188279548,13240,2.087230892,43.309
CSA,Central and South America,GUY,Guyana,2019,Female,41,1.9533111,10.16512119,10.52620769,798753,5173760192,6477.296726,5188279548,13240,2.087230892,43.309
NAC,North America and the Caribbean,JAM,Jamaica,2014,Male,6,0.06306496,0.43452497,0.41981352,2784543,13899217722,4991.561532,14129105068,8630,8.274078862,57.074
NAC,North America and the Caribbean,JAM,Jamaica,2014,Female,0,0,0,0,2784543,13899217722,4991.561532,14129105068,8630,8.274078862,57.074
AS,Asia,JPN,Japan,1991,Male,12477,2.77054874,17.54145419,20.64873811,123964000,3.65E+12,29428.4289,3.60E+12,21360,3.251438488,62.476
AS,Asia,JPN,Japan,1991,Female,7398,1.94964857,8.83207403,11.80337285,123964000,3.65E+12,29428.4289,3.60E+12,21360,3.251438488,62.476
AS,Asia,JPN,Japan,1992,Male,13516,2.90327015,18.63913078,22.30473456,124425000,3.98E+12,31992.79021,3.86E+12,21960,1.760283061,62.608
AS,Asia,JPN,Japan,1992,Female,7377,1.88622318,8.65805291,11.73205681,124425000,3.98E+12,31992.79021,3.86E+12,21960,1.760283061,62.608
AS,Asia,JPN,Japan,1993,Male,13540,2.84177962,18.37417207,22.2954059,124829000,4.54E+12,36345.24413,4.25E+12,22440,1.243045897,62.189
AS,Asia,JPN,Japan,1993,Female,6976,1.73502126,8.07545195,11.06300649,124829000,4.54E+12,36345.24413,4.25E+12,22440,1.243045897,62.189
AS,Asia,JPN,Japan,1994,Male,14058,2.95286506,18.94913726,23.10688867,125178000,5.00E+12,39933.51506,4.71E+12,23010,0.695458058,61.772
AS,Asia,JPN,Japan,1994,Female,6865,1.71688095,7.93060997,10.85718804,125178000,5.00E+12,39933.51506,4.71E+12,23010,0.695458058,61.772
AS,Asia,JPN,Japan,1995,Male,14236,2.83995244,18.91766337,23.36865881,125472000,5.55E+12,44197.6191,5.38E+12,24060,-0.127899045,61.422
AS,Asia,JPN,Japan,1995,Female,7190,1.70839442,8.20560273,11.34430844,125472000,5.55E+12,44197.6191,5.38E+12,24060,-0.127899045,61.422
AS,Asia,JPN,Japan,1996,Male,14856,3.04049283,19.44724678,24.30827129,125757000,4.92E+12,39150.03963,5.53E+12,25300,0.136600359,61.344
AS,Asia,JPN,Japan,1996,Female,7287,1.78775582,8.19750218,11.45862817,125757000,4.92E+12,39150.03963,5.53E+12,25300,0.136600359,61.344
AS,Asia,JPN,Japan,1997,Male,15906,3.19528482,20.4871237,25.98595001,126057000,4.49E+12,35638.23196,5.14E+12,25960,1.747804587,61.524
AS,Asia,JPN,Japan,1997,Female,7596,1.82769257,8.50072311,11.91473342,126057000,4.49E+12,35638.23196,5.14E+12,25960,1.747804587,61.524
AS,Asia,JPN,Japan,1998,Male,22351,4.3643386,28.42079214,36.45512225,126400000,4.10E+12,32423.75561,4.43E+12,25820,0.661974191,60.746
AS,Asia,JPN,Japan,1998,Female,9407,2.21677082,10.5021489,14.71200013,126400000,4.10E+12,32423.75561,4.43E+12,25820,0.661974191,60.746
AS,Asia,JPN,Japan,1999,Male,22407,4.18996294,28.35307863,36.5184654,126631000,4.64E+12,36610.16832,4.35E+12,26050,-0.341296928,59.909
AS,Asia,JPN,Japan,1999,Female,9014,2.01541409,10.04726402,14.06810875,126631000,4.64E+12,36610.16832,4.35E+12,26050,-0.341296928,59.909
AS,Asia,JPN,Japan,2000,Male,21659,4.11844009,27.13230093,35.22475644,126843000,4.97E+12,39169.35957,4.67E+12,27680,-0.676578684,59.474
AS,Asia,JPN,Japan,2000,Female,8597,1.97292025,9.50218384,13.40670546,126843000,4.97E+12,39169.35957,4.67E+12,27680,-0.676578684,59.474
AS,Asia,JPN,Japan,2001,Male,21092,3.98889494,26.23229592,34.24303921,127149000,4.37E+12,34406.18246,4.75E+12,28380,-0.740055504,58.878
AS,Asia,JPN,Japan,2001,Female,8292,1.87787473,9.20881847,12.89319422,127149000,4.37E+12,34406.18246,4.75E+12,28380,-0.740055504,58.878
AS,Asia,JPN,Japan,2002,Male,21678,4.04965394,26.91578755,35.19670082,127445000,4.18E+12,32820.79364,4.51E+12,29040,-0.923494027,57.93
AS,Asia,JPN,Japan,2002,Female,8275,1.85092401,9.10860474,12.84598786,127445000,4.18E+12,32820.79364,4.51E+12,29040,-0.923494027,57.93
AS,Asia,JPN,Japan,2003,Male,23401,4.24126319,29.39511987,37.97630639,127718000,4.52E+12,35387.03742,4.55E+12,29870,-0.256541816,57.58
AS,Asia,JPN,Japan,2003,Female,8717,1.88188815,9.85531455,13.51053937,127718000,4.52E+12,35387.03742,4.55E+12,29870,-0.256541816,57.58
AS,Asia,JPN,Japan,2004,Male,21960,3.94186291,27.60578876,35.6510869,127761000,4.89E+12,38298.98017,4.98E+12,31430,-0.008573388,57.562
AS,Asia,JPN,Japan,2004,Female,8295,1.75926024,9.43904019,12.84473281,127761000,4.89E+12,38298.98017,4.98E+12,31430,-0.008573388,57.562
AS,Asia,JPN,Japan,2005,Male,22239,3.80173342,28.1473845,36.09178912,127773000,4.83E+12,37812.89502,5.27E+12,32880,-0.282946069,57.731
AS,Asia,JPN,Japan,2005,Female,8318,1.66751533,9.71745664,12.8787509,127773000,4.83E+12,37812.89502,5.27E+12,32880,-0.282946069,57.731
AS,Asia,HKG,"China, Hong Kong SAR",2015,Male,628,2.43316544,14.20466761,18.65937723,7291300,3.09E+11,42432.16197,3.00E+11,57450,2.990848193,59.116
AS,Asia,HKG,"China, Hong Kong SAR",2015,Female,363,1.73327603,6.63507649,9.24675854,7291300,3.09E+11,42432.16197,3.00E+11,57450,2.990848193,59.116
AS,Asia,HKG,"China, Hong Kong SAR",2016,Male,617,2.37289439,13.64081633,18.27931504,7336600,3.21E+11,43734.19807,3.15E+11,58660,2.409307439,58.98
AS,Asia,HKG,"China, Hong Kong SAR",2016,Female,314,1.51991868,5.65369344,7.92689084,7336600,3.21E+11,43734.19807,3.15E+11,58660,2.409307439,58.98
AS,Asia,JPN,Japan,2006,Male,21420,3.68440064,27.10831686,34.79080042,127854000,4.60E+12,35991.546,5.19E+12,34530,0.249355116,57.888
AS,Asia,JPN,Japan,2006,Female,8503,1.69018844,9.95367308,13.16539188,127854000,4.60E+12,35991.546,5.19E+12,34530,0.249355116,57.888
AS,Asia,HKG,"China, Hong Kong SAR",2017,Male,531,2.08989295,12.15615438,15.65217391,7393200,3.41E+11,46160.42979,3.43E+11,62440,1.493872439,59.213
AS,Asia,HKG,"China, Hong Kong SAR",2017,Female,314,1.53387719,5.79861635,7.85157031,7393200,3.41E+11,46160.42979,3.43E+11,62440,1.493872439,59.213
AS,Asia,JPN,Japan,2007,Male,22008,3.71265081,27.5486678,35.77896636,128001000,4.58E+12,35779.02454,5.03E+12,36090,0.060039454,58.041
AS,Asia,JPN,Japan,2007,Female,8821,1.71098826,10.17029349,13.66029671,128001000,4.58E+12,35779.02454,5.03E+12,36090,0.060039454,58.041
AS,Asia,JPN,Japan,2008,Male,21549,3.5401036,27.37860887,35.08237822,128063000,5.11E+12,39876.30397,5.04E+12,36220,1.380078862,57.754
AS,Asia,JPN,Japan,2008,Female,8687,1.62770566,10.32232123,13.46341615,128063000,5.11E+12,39876.30397,5.04E+12,36220,1.380078862,57.754
AS,Asia,JPN,Japan,2009,Male,22191,3.64359108,28.25070953,36.17763576,128047000,5.29E+12,41308.99684,5.02E+12,34390,-1.35283673,56.825
AS,Asia,JPN,Japan,2009,Female,8523,1.59959311,10.12672112,13.21784712,128047000,5.29E+12,41308.99684,5.02E+12,34390,-1.35283673,56.825
AS,Asia,JPN,Japan,2010,Male,21035,3.31939404,26.85282397,34.1634075,128070000,5.76E+12,44968.15623,5.62E+12,36280,-0.728243208,56.541
AS,Asia,JPN,Japan,2010,Female,8529,1.51408101,9.8591566,13.16000597,128070000,5.76E+12,44968.15623,5.62E+12,36280,-0.728243208,56.541
AS,Asia,JPN,Japan,2011,Male,19908,3.03226003,25.64138279,32.39548924,127833000,6.23E+12,48760.07895,6.07E+12,37270,-0.272455616,56.554
AS,Asia,JPN,Japan,2011,Female,8997,1.50823267,10.80663176,13.89991812,127833000,6.23E+12,48760.07895,6.07E+12,37270,-0.272455616,56.554
AS,Asia,JPN,Japan,2012,Male,18490,2.82063564,23.98213203,30.14936081,127629000,6.27E+12,49145.28043,6.39E+12,38640,-0.04406451,56.437
AS,Asia,JPN,Japan,2012,Female,7953,1.32366232,9.33655062,12.30543091,127629000,6.27E+12,49145.28043,6.39E+12,38640,-0.04406451,56.437
AS,Asia,JPN,Japan,2013,Male,18165,2.75777156,23.52956176,29.68816396,127445000,5.21E+12,40898.6479,6.23E+12,40760,0.335037912,56.856
AS,Asia,JPN,Japan,2013,Female,7915,1.29806872,9.17850214,12.26789423,127445000,5.21E+12,40898.6479,6.23E+12,40760,0.335037912,56.856
AS,Asia,JPN,Japan,2014,Male,16881,2.55643356,22.11007203,27.65518258,127276000,4.90E+12,38475.39525,5.66E+12,41030,2.759226714,57.306
AS,Asia,JPN,Japan,2014,Female,7548,1.23198459,8.83316982,11.72213508,127276000,4.90E+12,38475.39525,5.66E+12,41030,2.759226714,57.306
AS,Asia,KAZ,Kazakhstan,1994,Male,3262,3.78093306,44.95023096,39.66487919,16145766,21250792886,1316.183629,21155223488,6160,1877.372395,65.766
AS,Asia,KAZ,Kazakhstan,1994,Female,783,1.05360891,9.36669415,9.02500029,16145766,21250792886,1316.183629,21155223488,6160,1877.372395,65.766
AS,Asia,KAZ,Kazakhstan,1995,Male,3927,4.21945009,54.36663365,48.86577156,15816243,20374302652,1288.188519,20232283702,5880,176.1552989,63.529
AS,Asia,KAZ,Kazakhstan,1995,Female,801,1.05651916,9.72683788,9.41987228,15816243,20374302652,1288.188519,20232283702,5880,176.1552989,63.529
AS,Asia,KAZ,Kazakhstan,1996,Male,4016,4.35022802,56.97171868,51.89904499,15578227,21035357937,1350.305008,20822894296,6090,39.18254237,62.051
AS,Asia,KAZ,Kazakhstan,1996,Female,780,1.0581867,9.85005369,9.53218947,15578227,21035357937,1350.305008,20822894296,6090,39.18254237,62.051
AS,Asia,KAZ,Kazakhstan,1997,Male,3902,4.39350095,55.58722502,50.96789362,15334405,22165932063,1445.503237,21372358000,6370,17.40804106,61.912
AS,Asia,KAZ,Kazakhstan,1997,Female,764,1.07115317,9.62090748,9.43734173,15334405,22165932063,1445.503237,21372358000,6370,17.40804106,61.912
AS,Asia,KAZ,Kazakhstan,1998,Male,3601,4.1850681,54.16589747,49.57938071,15071640,22135245507,1468.668672,20894197081,6440,7.146326655,61.833
AS,Asia,KAZ,Kazakhstan,1998,Female,729,1.06781895,9.56656775,9.33430646,15071640,22135245507,1468.668672,20894197081,6440,7.146326655,61.833
AS,Asia,KAZ,Kazakhstan,1999,Male,3340,4.20400765,50.0721992,46.44823942,14928374,16870817182,1130.117532,19296001946,6630,8.296027653,61.488
AS,Asia,KAZ,Kazakhstan,1999,Female,664,1.00084409,8.69047012,8.58313621,14928374,16870817182,1130.117532,19296001946,6630,8.296027653,61.488
AS,Asia,KAZ,Kazakhstan,2000,Male,3703,4.45457608,54.53986284,51.69928413,14883626,18291990662,1229.000961,18866293483,7240,13.18089059,61.713
AS,Asia,KAZ,Kazakhstan,2000,Female,748,1.13804068,9.56935414,9.70616027,14883626,18291990662,1229.000961,18866293483,7240,13.18089059,61.713
AS,Asia,KAZ,Kazakhstan,2001,Male,3746,4.55141913,54.88792672,52.33547402,14858335,22152689180,1490.926755,20151282121,8540,8.354137772,63.014
AS,Asia,KAZ,Kazakhstan,2001,Female,658,1.00853731,8.50043295,8.54151768,14858335,22152689180,1490.926755,20151282121,8540,8.354137772,63.014
AS,Asia,KAZ,Kazakhstan,2002,Male,3590,4.32983971,51.9495276,50.1774661,14858948,24636598527,1658.031142,22666185410,9610,5.836924521,63.569
AS,Asia,KAZ,Kazakhstan,2002,Female,681,1.03515892,8.5856261,8.84458429,14858948,24636598527,1658.031142,22666185410,9610,5.836924521,63.569
AS,Asia,KAZ,Kazakhstan,2003,Male,3662,4.19968577,52.19331857,51.00574783,14909019,30833692900,2068.123523,27037405501,10550,6.438218101,63.872
AS,Asia,KAZ,Kazakhstan,2003,Female,688,1.01020483,8.66642131,8.90103869,14909019,30833692900,2068.123523,27037405501,10550,6.438218101,63.872
AS,Asia,KAZ,Kazakhstan,2004,Male,3718,4.30802744,51.73546591,51.43913359,15012984,43151647003,2874.288483,34581107935,11650,6.88205439,63.992
AS,Asia,KAZ,Kazakhstan,2004,Female,694,1.05237619,8.57444895,8.91455069,15012984,43151647003,2874.288483,34581107935,11650,6.88205439,63.992
AS,Asia,KAZ,Kazakhstan,2005,Male,3283,3.68822532,44.98999409,45.0290309,15147029,57123671734,3771.278957,44447538149,12590,7.579999291,63.804
AS,Asia,KAZ,Kazakhstan,2005,Female,636,0.93383843,7.75447641,8.09554062,15147029,57123671734,3771.278957,44447538149,12590,7.579999291,63.804
AS,Asia,KAZ,Kazakhstan,2006,Male,3410,3.81559808,45.98847181,46.28729725,15308085,81003864630,5291.574004,59140125240,13920,8.721693861,64.252
AS,Asia,KAZ,Kazakhstan,2006,Female,676,0.99646226,8.16268996,8.51272602,15308085,81003864630,5291.574004,59140125240,13920,8.721693861,64.252
AS,Asia,KAZ,Kazakhstan,2007,Male,3444,3.80910247,45.93659678,46.22558812,15484192,1.05E+11,6771.41662,77048223215,15260,10.84683621,65.28
AS,Asia,KAZ,Kazakhstan,2007,Female,724,1.06660381,8.57690056,9.01195491,15484192,1.05E+11,6771.41662,77048223215,15260,10.84683621,65.28
AS,Asia,KAZ,Kazakhstan,2008,Male,3241,3.80515181,42.79507196,42.97808847,15776938,1.33E+11,8458.019475,96342540868,15370,17.13989978,66.405
AS,Asia,KAZ,Kazakhstan,2008,Female,768,1.13723864,9.08279347,9.44307266,15776938,1.33E+11,8458.019475,96342540868,15370,17.13989978,66.405
AS,Asia,KAZ,Kazakhstan,2009,Male,3128,3.9772655,40.39259024,40.81549037,16092822,1.15E+11,7165.224778,1.09E+11,16020,7.316078583,66.37
AS,Asia,KAZ,Kazakhstan,2009,Female,718,1.11958335,8.44318037,8.69125024,16092822,1.15E+11,7165.224778,1.09E+11,16020,7.316078583,66.37
AS,Asia,KAZ,Kazakhstan,2010,Male,2971,3.68404737,38.02836393,37.76364963,16321872,1.48E+11,9070.488253,1.21E+11,16710,7.400463567,66.831
AS,Asia,KAZ,Kazakhstan,2010,Female,646,0.99037223,7.41917126,7.63960642,16321872,1.48E+11,9070.488253,1.21E+11,16710,7.400463567,66.831
AS,Asia,KAZ,Kazakhstan,2011,Male,2796,3.51866301,35.12847803,35.06177695,16557202,1.93E+11,11633.99858,1.37E+11,17790,8.424887619,67.008
AS,Asia,KAZ,Kazakhstan,2011,Female,609,0.94075848,6.95904889,7.10263719,16557202,1.93E+11,11633.99858,1.37E+11,17790,8.424887619,67.008
AS,Asia,KAZ,Kazakhstan,2012,Male,2678,3.40461237,33.30005611,33.06126717,16792090,2.08E+11,12386.69927,1.67E+11,19050,5.09791485,66.985
AS,Asia,KAZ,Kazakhstan,2012,Female,563,0.87664663,6.32064482,6.47773093,16792090,2.08E+11,12386.69927,1.67E+11,19050,5.09791485,66.985
AS,Asia,KAZ,Kazakhstan,2013,Male,2839,3.7834164,35.19951753,34.52994576,17035551,2.37E+11,13890.63397,2.02E+11,21900,5.846409173,66.955
AS,Asia,KAZ,Kazakhstan,2013,Female,675,1.10252683,7.65124299,7.65876883,17035551,2.37E+11,13890.63397,2.02E+11,21900,5.846409173,66.955
AS,Asia,KAZ,Kazakhstan,2014,Male,2560,3.55906519,31.21959768,30.66048922,17288285,2.21E+11,12807.26305,2.09E+11,22190,6.706578291,66.96
AS,Asia,KAZ,Kazakhstan,2014,Female,563,0.93886536,6.35074195,6.29781952,17288285,2.21E+11,12807.26305,2.09E+11,22190,6.706578291,66.96
AS,Asia,KOR,Republic of Korea,1991,Male,2139,1.79366557,10.50474856,9.82301129,43295704,3.31E+11,7636.948064,3.28E+11,9470,9.332790482,59.14
AS,Asia,KOR,Republic of Korea,1991,Female,930,1.15642875,4.2833739,4.32701032,43295704,3.31E+11,7636.948064,3.28E+11,9470,9.332790482,59.14
AS,Asia,KOR,Republic of Korea,1992,Male,2467,2.02135243,11.93049452,11.22450372,43747962,3.56E+11,8126.662062,3.64E+11,10170,6.213281464,59.362
AS,Asia,KOR,Republic of Korea,1992,Female,1066,1.23558389,4.84824788,4.91590845,43747962,3.56E+11,8126.662062,3.64E+11,10170,6.213281464,59.362
EU,Europe,HRV,Croatia,1991,Male,778,2.63532281,29.98496596,33.54171158,4689022,,,,,122.2222222,50.677
EU,Europe,HRV,Croatia,1991,Female,327,1.29197945,9.95878076,13.25711506,4689022,,,,,122.2222222,50.677
EU,Europe,HRV,Croatia,1992,Male,858,3.12068088,33.47614546,37.03543834,4575818,,,,,625,50.323
EU,Europe,HRV,Croatia,1992,Female,298,1.22603472,9.03445375,12.08679781,4575818,,,,,625,50.323
AS,Asia,KOR,Republic of Korea,1993,Male,2848,2.27006432,13.87159307,12.84190212,44194628,3.93E+11,8884.919464,3.98E+11,11020,4.800996602,59.136
AS,Asia,KOR,Republic of Korea,1993,Female,1276,1.39156988,5.72091109,5.83215639,44194628,3.93E+11,8884.919464,3.98E+11,11020,4.800996602,59.136
EU,Europe,HRV,Croatia,1993,Male,776,2.93905996,30.55966358,33.52775978,4600463,,,,,1500,49.978
EU,Europe,HRV,Croatia,1993,Female,312,1.27643906,9.66784435,12.66130996,4600463,,,,,1500,49.978
EU,Europe,HRV,Croatia,1994,Male,801,3.11758066,31.04423876,34.61987293,4652024,,,,,107.3275862,49.715
EU,Europe,HRV,Croatia,1994,Female,287,1.20643995,9.04869878,11.65103723,4652024,,,,,107.3275862,49.715
AS,Asia,KOR,Republic of Korea,1994,Male,2862,2.17417728,13.86809391,12.79031833,44641540,4.64E+11,10385.39046,4.51E+11,12160,6.2658595,60.072
AS,Asia,KOR,Republic of Korea,1994,Female,1350,1.36307186,5.95895682,6.11501667,44641540,4.64E+11,10385.39046,4.51E+11,12160,6.2658595,60.072
EU,Europe,HRV,Croatia,1995,Male,688,2.64026403,26.84476246,29.74749222,4620030,22778297036,4930.335309,,8050,3.95010395,49.424
EU,Europe,HRV,Croatia,1995,Female,242,0.98864286,7.61695563,9.82461838,4620030,22778297036,4930.335309,,8050,3.95010395,49.424
EU,Europe,HRV,Croatia,1996,Male,739,2.85361239,31.66459152,34.22088446,4557097,24147533302,5298.88508,,8800,4.3,49.117
EU,Europe,HRV,Croatia,1996,Female,263,1.06309875,8.89676996,11.26772632,4557097,24147533302,5298.88508,,8800,4.3,49.117
AS,Asia,KOR,Republic of Korea,1995,Male,3379,2.46536163,15.68838612,14.74830977,45092991,5.67E+11,12564.72437,5.33E+11,13450,4.480741086,60.664
AS,Asia,KOR,Republic of Korea,1995,Female,1551,1.46626457,6.56258759,6.83597193,45092991,5.67E+11,12564.72437,5.33E+11,13450,4.480741086,60.664
AS,Asia,KOR,Republic of Korea,1996,Male,4106,3.01185376,18.75623866,17.74278578,45524681,6.10E+11,13402.9946,6.06E+11,14640,4.924543543,60.837
AS,Asia,KOR,Republic of Korea,1996,Female,1853,1.76777554,7.72761298,8.08467751,45524681,6.10E+11,13402.9946,6.06E+11,14640,4.924543543,60.837
AS,Asia,KOR,Republic of Korea,1997,Male,4235,3.08098592,19.1758183,18.14178436,45953580,5.70E+11,12398.49045,6.23E+11,15640,4.438931846,60.869
AS,Asia,KOR,Republic of Korea,1997,Female,1892,1.76431642,7.73502733,8.1795701,45953580,5.70E+11,12398.49045,6.23E+11,15640,4.438931846,60.869
AS,Asia,KOR,Republic of Korea,1998,Male,6275,4.5510919,27.53638454,26.67987551,46286503,3.83E+11,8281.719483,4.78E+11,14780,7.513580081,56.401
AS,Asia,KOR,Republic of Korea,1998,Female,2424,2.24556723,9.78473223,10.39553644,46286503,3.83E+11,8281.719483,4.78E+11,14780,7.513580081,56.401
AS,Asia,KOR,Republic of Korea,1999,Male,5005,3.63637685,21.96904026,21.13678307,46616677,4.98E+11,10672.44756,4.86E+11,16620,0.812957254,56.758
AS,Asia,KOR,Republic of Korea,1999,Female,2130,1.93465762,8.47693134,9.07000511,46616677,4.98E+11,10672.44756,4.86E+11,16620,0.812957254,56.758
AS,Asia,KOR,Republic of Korea,2000,Male,4528,3.28618395,19.66151686,18.97476273,47008111,5.76E+11,12257.02066,5.19E+11,18410,2.259165801,59.07
AS,Asia,KOR,Republic of Korea,2000,Female,1994,1.79718975,7.77010027,8.4238656,47008111,5.76E+11,12257.02066,5.19E+11,18410,2.259165801,59.07
AS,Asia,KOR,Republic of Korea,2001,Male,4889,3.61564289,21.09282426,20.34347475,47370164,5.48E+11,11561.20717,5.66E+11,19590,4.066575879,59.59
AS,Asia,KOR,Republic of Korea,2001,Female,2081,1.91629449,8.01802356,8.72727883,47370164,5.48E+11,11561.20717,5.66E+11,19590,4.066575879,59.59
AS,Asia,KOR,Republic of Korea,2002,Male,5976,4.39909898,25.52927748,24.74398095,47644736,6.27E+11,13165.08362,6.12E+11,21320,2.762262103,60.545
AS,Asia,KOR,Republic of Korea,2002,Female,2691,2.40960619,10.11453248,11.22446434,47644736,6.27E+11,13165.08362,6.12E+11,21320,2.762262103,60.545
AS,Asia,KOR,Republic of Korea,2003,Male,7571,5.57162306,31.94177889,31.23972568,47892330,7.03E+11,14672.80575,6.60E+11,22020,3.514874515,59.817
AS,Asia,KOR,Republic of Korea,2003,Female,3407,3.08108304,12.516393,14.15265712,47892330,7.03E+11,14672.80575,6.60E+11,22020,3.514874515,59.817
AS,Asia,KOR,Republic of Korea,2004,Male,7932,5.82229236,32.58263092,32.61967446,48082519,7.93E+11,16496.13162,7.79E+11,23730,3.590662989,60.546
AS,Asia,KOR,Republic of Korea,2004,Female,3638,3.30772378,13.05365515,15.05252599,48082519,7.93E+11,16496.13162,7.79E+11,23730,3.590662989,60.546
EU,Europe,HRV,Croatia,2015,Male,542,2.05194215,19.50446369,26.71740674,4203604,50857353544,12098.51203,56615394680,23520,-0.464499005,44.198
EU,Europe,HRV,Croatia,2015,Female,197,0.70886258,5.69965003,9.05762118,4203604,50857353544,12098.51203,56615394680,23520,-0.464499005,44.198
EU,Europe,HRV,Croatia,2016,Male,515,2.03203914,18.71335892,25.56038032,4174349,52512987756,12579.9227,53688348763,24880,-1.125,44.597
EU,Europe,HRV,Croatia,2016,Female,168,0.64127033,4.95976172,7.77953538,4174349,52512987756,12579.9227,53688348763,24880,-1.125,44.597
